bin,sst
20972906,1.39108
20972907,1.56444
20972908,1.87489
20972909,2.47376
20972910,2.18291
20972911,2.32462
20972912,2.02624
20972913,1.81564
20972914,1.36277
20972915,0.94075
20972916,0.83657
20972917,0.63796
20972918,0.59777
20972919,0.43222
20972920,0.38302
20972921,0.31523
20972922,0.68395
20972923,0.58665
20972924,1.13279
20972925,1.40348
20972926,1.23799
20972927,1.08927
20972928,1.12901
20972929,1.15268
20972930,1.13000
20972931,1.11026
20972932,1.37562
20972933,1.18768
20972934,1.13469
20972935,1.04692
20972936,0.95007
20972937,0.84514
20972938,0.99888
20972939,0.99928
20972940,0.97060
20972941,1.14816
20972942,1.07154
20972943,1.25679
20972944,1.35406
20972945,1.16739
20972946,1.03275
20972947,1.39956
20972948,1.11692
20972949,1.08535
20972950,0.54597
20972951,0.47638
20972952,0.71545
20972953,0.86577
20972954,0.74922
20972955,0.76088
20972956,0.95262
20972957,1.07506
20972958,1.26447
20972959,1.28550
20972960,1.02125
20972961,0.97035
20972962,1.05688
20972963,1.17730
20972964,0.93186
20972965,0.95277
20972966,0.87403
20972967,0.91840
20972968,0.87153
20972969,0.84026
20972970,0.92330
20972971,0.78613
20972972,0.73496
20972973,0.83787
20972974,0.82896
20972975,0.87295
20972976,0.99871
20972977,0.92221
20972978,0.84685
20972979,0.81761
20972980,0.71959
20972981,0.74598
20972982,0.70418
20972983,0.84734
20972984,1.06088
20972985,1.29186
20972986,1.37633
20972987,1.58358
20972988,1.53268
20972989,1.55018
20972990,1.65947
20972991,1.68440
20972992,1.77205
20972993,2.11010
20972994,2.24900
20972995,2.22758
20972996,2.20512
20972997,2.20148
20972998,2.21850
20972999,2.11439
20973000,2.23245
20973001,2.38632
20973002,2.48235
20973003,2.76022
20973004,2.81179
20973005,3.10609
20973006,3.30654
20973007,3.31374
20973008,3.24919
20973009,3.44989
20973010,3.47382
20973011,3.52733
20973012,4.03333
20973013,4.47500
20973014,4.68300
20973015,3.86036
20973016,4.30500
20973017,3.38455
20973018,2.92653
20973019,3.26993
20973020,3.00396
20973021,2.80971
20973022,2.67624
20973023,2.96984
20973024,3.85177
20973025,5.21500
20973026,5.12281
20973027,5.13958
20973028,5.15682
20973029,5.08364
20973030,4.86982
20973031,5.47083
20973032,5.32313
20973033,5.83800
20973034,3.34450
20973035,2.77500
20973036,2.01500
20973037,2.84470
20973038,2.42000
20973039,4.01403
20973040,6.12000
20973041,5.78375
20973042,5.98000
20973043,6.05625
20973044,3.45500
20973045,3.81000
20973046,6.24000
20973047,4.66250
20973048,4.56125
20973049,4.50000
20973050,3.30200
20973051,3.21000
20973052,4.85159
20973053,3.48866
20973054,3.89226
20973055,4.21500
20973056,6.46000
20973057,5.01986
20973058,5.27500
20973059,5.55500
20973060,4.33500
20973061,5.69500
20973062,2.89000
20973063,8.25500
20973064,6.27500
20973067,6.31250
20973068,4.72500
20973069,3.23333
20973070,7.55000
20973071,7.18750
20973072,7.26250
20973073,7.59000
20973074,5.38750
20973076,7.43000
20973077,4.72000
20973079,6.29125
20973080,6.43500
20973081,5.97125
20973082,6.38889
20973083,7.22167
20973084,5.08500
20973085,7.18375
20973086,7.92443
20973087,9.65750
20973088,6.04833
20973089,6.45250
20973090,6.54000
20973091,6.84000
20973092,6.73250
20973093,6.18691
20973094,7.69540
20973095,8.76250
20973096,9.10333
20973097,3.00833
20973098,6.09917
20973099,7.00333
20973100,7.04750
20973101,6.50484
20973102,6.16371
20973103,5.29779
20973104,5.48250
20973105,7.24000
20973110,7.61000
20977896,-1.86500
20977897,-1.72375
20977898,-1.33464
20977899,-1.73375
20977946,-0.35298
20977947,-0.01705
20977948,-0.32951
20977949,-0.37486
20977950,-0.78833
20977951,0.00070
20977952,0.00075
20977953,-0.40793
20977954,-1.26952
20977955,-0.69858
20977956,-0.72302
20977957,-0.23435
20977958,-0.61125
20977986,-1.82042
20977987,-1.82000
20978217,0.31500
20978218,-0.74083
20978251,-0.57840
20978252,-0.21246
20978253,-0.45300
20978284,0.46237
20978285,0.40022
20978286,0.44682
20978287,0.57088
20978288,0.58618
20978289,0.72174
20978290,0.89805
20978291,0.86409
20978292,0.96113
20978293,1.14807
20978294,1.10603
20978295,1.04926
20978296,0.91103
20978297,0.96025
20978298,1.05452
20978299,1.14802
20978300,1.23100
20978301,1.36885
20978302,1.15256
20978303,1.15240
20978304,1.22785
20978305,1.20303
20978306,1.09476
20978307,1.13015
20978308,1.38933
20978309,1.32452
20978310,1.50661
20978311,1.26233
20978312,1.18482
20978313,1.15087
20978314,1.23320
20978315,1.18235
20978316,1.20294
20978317,1.22491
20978318,1.46733
20978319,1.68589
20978320,1.68642
20978321,1.52176
20978322,1.34851
20978323,1.12902
20978324,1.20839
20978325,1.70538
20978326,1.51251
20978327,1.25649
20978328,1.20654
20978329,1.33319
20978330,1.57015
20978331,2.03310
20978332,2.25401
20978333,1.84828
20978334,1.82452
20978335,1.94077
20978336,1.91601
20978337,2.02086
20978338,1.93369
20978339,2.02351
20978340,2.04131
20978341,1.71937
20978342,1.67536
20978343,1.67317
20978344,1.54958
20978345,1.55418
20978346,1.83867
20978347,1.68239
20978348,1.64062
20978349,1.76682
20978350,1.95266
20978351,2.12300
20978352,2.07912
20978353,2.26968
20978354,2.32058
20978355,2.25075
20978356,2.01710
20978357,1.84944
20978358,1.70984
20978359,1.45953
20978360,1.49851
20978361,0.97017
20978362,1.03078
20978363,1.15508
20978364,1.18108
20978365,1.33710
20978366,1.29808
20978367,1.23040
20978368,1.31736
20978369,1.05746
20978370,0.99918
20978371,1.16822
20978372,1.05509
20978373,1.14145
20978374,1.09254
20978375,1.28427
20978376,1.23254
20978377,1.23540
20978378,1.13125
20978379,1.21067
20978380,1.20025
20978381,1.23594
20978382,1.25680
20978383,1.22877
20978384,1.04546
20978385,1.48934
20978386,1.42806
20978387,1.65134
20978388,1.41679
20978389,1.49588
20978390,1.60600
20978391,1.54920
20978392,1.53427
20978393,1.45563
20978394,1.41057
20978395,1.51454
20978396,1.56835
20978397,1.71533
20978398,1.67844
20978399,1.58968
20978400,1.66740
20978401,1.69834
20978402,1.68706
20978403,1.75825
20978404,1.83498
20978405,1.89781
20978406,1.85472
20978407,1.86892
20978408,1.85637
20978409,1.67083
20978410,1.53086
20978411,1.87513
20978412,2.18194
20978413,2.21815
20978414,2.23444
20978415,2.28336
20978416,2.05752
20978417,2.33832
20978418,2.75814
20978419,4.35250
20978420,3.30607
20978421,3.33933
20978422,4.37800
20978423,3.69510
20978424,4.03013
20978425,3.34624
20978426,4.07500
20978441,2.29500
20978442,1.19432
20978443,0.53109
20978444,0.53789
20978445,0.87684
20978446,1.16115
20978447,0.00295
20978448,0.31500
20978451,1.76437
20978453,1.43500
20978455,0.39000
20978456,0.98321
20978457,0.84523
20978458,0.89667
20978459,0.83250
20978460,1.31500
20978461,1.25500
20978462,1.59111
20978463,1.39061
20978464,1.04055
20978465,0.91518
20978466,1.35524
20978467,1.96868
20978468,2.24470
20978469,2.17000
20978470,1.73324
20978471,1.65895
20978472,1.51061
20978473,1.52885
20978474,1.35950
20978475,1.57104
20978476,0.65278
20978477,1.00542
20978478,0.56359
20978479,0.80750
20978480,0.78194
20978481,0.94892
20978482,0.67577
20978483,0.42130
20978484,1.04376
20978485,0.98453
20978486,0.83853
20978487,0.65352
20978488,0.84734
20978489,0.96930
20978490,0.82318
20978491,0.97130
20978492,1.00730
20978493,0.87542
20978494,0.92369
20978495,0.82576
20978496,0.82907
20978497,0.77088
20978498,0.80526
20978499,0.93389
20978500,1.08228
20978501,1.02922
20978502,0.73854
20978503,0.96681
20978504,0.84038
20978505,0.80381
20978506,0.88367
20978507,1.00593
20978508,0.99413
20978509,1.20910
20978510,1.05133
20978511,0.80360
20978512,0.95152
20978513,0.91477
20978514,0.70483
20978515,0.98854
20978516,1.15342
20978517,1.38048
20978518,1.38635
20978519,1.14948
20978520,1.03873
20978521,1.12134
20978522,1.04532
20978523,0.98985
20978524,0.89460
20978525,0.82880
20978526,0.75443
20978527,0.81562
20978528,0.69877
20978529,0.89369
20978530,0.86217
20978531,0.84379
20978532,0.78547
20978533,1.10182
20978534,0.84706
20978535,0.96896
20978536,1.06560
20978537,0.92023
20978538,0.83923
20978539,0.88123
20978540,0.73325
20978541,0.73665
20978542,0.92304
20978543,0.89869
20978544,1.07449
20978545,1.35388
20978546,1.45796
20978547,1.33313
20978548,1.64025
20978549,1.71609
20978550,1.52874
20978551,1.64212
20978552,1.88863
20978553,1.96085
20978554,2.20795
20978555,2.06995
20978556,2.01333
20978557,2.17241
20978558,2.23876
20978559,2.33009
20978560,2.59857
20978561,2.55307
20978562,2.66301
20978563,2.79308
20978564,3.04492
20978565,3.00151
20978566,3.37412
20978567,3.56327
20978568,3.60101
20978569,3.64939
20978570,3.32337
20978571,4.38541
20978572,4.42773
20978573,5.06626
20978574,4.14196
20978575,4.30625
20978576,3.55501
20978577,2.73942
20978578,2.67810
20978579,2.74536
20978580,3.03064
20978581,3.00069
20978582,2.93371
20978583,3.14212
20978584,4.49000
20978585,4.97833
20978586,5.04267
20978587,5.10594
20978588,5.13861
20978589,4.78859
20978590,5.47778
20978591,5.40000
20978592,3.27717
20978593,4.69750
20978594,2.88662
20978595,2.95075
20978596,3.52924
20978597,5.86000
20978598,3.34419
20978599,2.53777
20978600,6.06500
20978601,6.24765
20978602,6.22937
20978603,3.72000
20978604,3.08000
20978605,6.13500
20978606,4.17500
20978607,5.00264
20978608,4.05000
20978609,4.79875
20978610,4.71500
20978611,3.26000
20978612,3.52187
20978613,3.55199
20978614,3.43994
20978615,3.39060
20978616,2.89643
20978617,4.27500
20978618,5.94930
20978620,3.84500
20978621,6.30500
20978623,5.37500
20978624,5.34500
20978625,4.64500
20978627,5.03000
20978628,3.38750
20978629,3.63000
20978631,7.16000
20978632,8.08750
20978633,8.09125
20978634,8.03500
20978635,4.11500
20978636,8.37833
20978637,7.76238
20978638,6.67333
20978639,7.52625
20978640,5.58328
20978641,6.76415
20978642,9.15500
20978643,6.37478
20978644,5.69000
20978645,7.15231
20978646,8.43464
20978647,3.49500
20978648,6.71089
20978649,6.29771
20978650,10.59500
20978651,6.89250
20978652,6.60167
20978653,6.62000
20978654,6.46284
20978655,7.46719
20978656,4.85335
20978657,7.54000
20978658,7.63234
20978659,5.97167
20978660,7.98750
20978661,6.57500
20978663,5.29250
20978665,3.90500
20978666,6.11500
20978667,5.39000
20978669,7.97000
20983452,-1.38750
20983453,-1.47000
20983456,-1.97000
20983500,-0.78500
20983501,-0.09304
20983502,-0.32382
20983503,-0.60262
20983504,-0.78708
20983506,-0.63300
20983507,-0.71330
20983508,-1.21750
20983509,-0.28500
20983510,-0.70500
20983512,-0.99167
20983541,-1.82500
20983542,-1.78000
20983806,-0.15890
20983807,-0.78150
20983840,-0.17500
20983841,0.37799
20983842,0.31443
20983843,0.46965
20983844,0.71908
20983845,0.76627
20983846,0.79441
20983847,0.94790
20983848,0.92624
20983849,0.92613
20983850,0.94899
20983851,1.05169
20983852,1.21395
20983853,1.13015
20983854,1.31692
20983855,1.28218
20983856,1.29809
20983857,1.25114
20983858,1.28156
20983859,1.34143
20983860,1.25559
20983861,1.19012
20983862,1.34845
20983863,1.29382
20983864,1.25063
20983865,1.14174
20983866,1.02346
20983867,1.12813
20983868,1.26310
20983869,1.16979
20983870,1.12207
20983871,1.19087
20983872,1.34236
20983873,1.34678
20983874,1.50790
20983875,1.77908
20983876,1.89082
20983877,1.75836
20983878,1.53382
20983879,1.43684
20983880,1.58273
20983881,1.26817
20983882,1.33115
20983883,1.30524
20983884,1.22066
20983885,1.37311
20983886,1.77062
20983887,1.95009
20983888,1.87744
20983889,1.94522
20983890,1.83428
20983891,1.83734
20983892,1.79920
20983893,1.97222
20983894,2.18341
20983895,2.02160
20983896,1.80697
20983897,1.75540
20983898,2.06877
20983899,1.71109
20983900,1.64558
20983901,1.74722
20983902,1.55400
20983903,1.63951
20983904,1.87602
20983905,1.96902
20983906,2.23037
20983907,2.11327
20983908,2.00286
20983909,1.96065
20983910,1.79128
20983911,1.82727
20983912,1.69010
20983913,1.62180
20983914,1.41991
20983915,1.24732
20983916,0.94518
20983917,1.18461
20983918,1.06220
20983919,1.12755
20983920,1.20413
20983921,1.22346
20983922,1.08008
20983923,1.00086
20983924,0.96840
20983925,1.06051
20983926,1.13203
20983927,1.01125
20983928,1.04436
20983929,1.11053
20983930,1.15141
20983931,1.16140
20983932,1.17911
20983933,1.13533
20983934,1.16099
20983935,1.14488
20983936,1.02500
20983937,1.11575
20983938,0.96232
20983939,0.91315
20983940,1.09469
20983941,1.16349
20983942,1.53427
20983943,1.59425
20983944,1.43911
20983945,1.37194
20983946,1.50301
20983947,1.26473
20983948,1.21747
20983949,1.29404
20983950,1.29544
20983951,1.40628
20983952,1.49774
20983953,1.48622
20983954,1.59347
20983955,1.62004
20983956,1.70001
20983957,1.69139
20983958,1.69701
20983959,1.85260
20983960,1.73004
20983961,1.56834
20983962,1.63287
20983963,1.62052
20983964,1.65594
20983965,1.37521
20983966,1.69710
20983967,1.96949
20983968,2.03837
20983969,1.86292
20983970,2.26418
20983971,2.36836
20983972,2.62911
20983973,1.47500
20983974,4.43000
20983975,3.99884
20983976,4.45833
20983977,4.04541
20983978,4.27266
20983979,4.04504
20983980,3.72360
20983981,4.01250
20983996,1.49825
20983997,0.90516
20983998,0.78632
20983999,0.76656
20984000,1.21447
20984001,1.20402
20984002,1.20217
20984005,-0.19500
20984006,1.13458
20984007,1.42667
20984008,0.99250
20984009,1.19401
20984010,0.92960
20984011,0.92049
20984012,1.02617
20984013,1.03602
20984014,1.07182
20984015,0.99295
20984016,1.07796
20984017,1.45901
20984018,1.35259
20984019,1.54316
20984020,1.49921
20984021,1.68132
20984022,1.85982
20984023,2.29915
20984024,2.38478
20984025,2.00983
20984026,1.81381
20984027,1.98978
20984028,1.90407
20984029,1.88110
20984030,2.07083
20984031,1.97070
20984032,1.29361
20984033,1.41494
20984034,0.87387
20984035,0.48441
20984036,0.48233
20984037,0.73290
20984038,0.82359
20984039,0.96816
20984040,0.75806
20984041,0.49750
20984042,0.56297
20984043,0.58101
20984044,0.58652
20984045,0.66535
20984046,0.41291
20984047,0.53898
20984048,0.59919
20984049,0.61385
20984050,0.56387
20984051,0.49179
20984052,0.51401
20984053,0.71406
20984054,0.88097
20984055,1.03551
20984056,0.92633
20984057,0.83424
20984058,0.78611
20984059,0.77374
20984060,0.80246
20984061,0.45658
20984062,0.85744
20984063,1.03420
20984064,1.26823
20984065,1.46737
20984066,0.81256
20984067,1.04114
20984068,0.91515
20984069,1.02634
20984070,1.14703
20984071,1.50057
20984072,1.37332
20984073,1.09777
20984074,1.10038
20984075,1.16636
20984076,1.12310
20984077,1.05151
20984078,0.95350
20984079,0.84184
20984080,0.79358
20984081,0.84836
20984082,0.77942
20984083,1.49876
20984084,1.25007
20984085,1.48203
20984086,1.27542
20984087,0.81441
20984088,0.81372
20984089,0.95354
20984090,1.08942
20984091,0.88915
20984092,0.71833
20984093,0.90966
20984094,0.87453
20984095,0.93755
20984096,0.91768
20984097,1.10359
20984098,1.06046
20984099,1.27670
20984100,1.42960
20984101,1.51523
20984102,1.62013
20984103,1.75415
20984104,1.86651
20984105,1.68719
20984106,1.73470
20984107,1.78328
20984108,1.87543
20984109,2.08035
20984110,2.11222
20984111,2.15832
20984112,2.10236
20984113,2.30904
20984114,2.60561
20984115,2.23231
20984116,2.92568
20984117,3.10554
20984118,3.45753
20984119,3.45510
20984120,3.54648
20984121,3.70613
20984122,3.84922
20984123,3.67967
20984124,3.47616
20984125,2.66781
20984126,2.85558
20984127,3.08474
20984128,3.82349
20984129,4.70636
20984130,4.61367
20984131,3.55778
20984132,3.06589
20984133,2.84168
20984134,2.98836
20984135,3.10560
20984136,3.10822
20984137,3.26542
20984138,4.23235
20984139,4.44857
20984140,3.98229
20984141,4.76409
20984142,5.25682
20984143,4.89809
20984144,5.50333
20984145,4.65995
20984146,5.02264
20984147,5.03250
20984148,3.86000
20984149,2.91857
20984150,4.61000
20984151,4.64000
20984152,2.98121
20984153,1.56500
20984154,1.70000
20984155,6.48833
20984156,6.41250
20984157,4.07608
20984158,3.82833
20984159,3.18500
20984160,3.17750
20984161,5.37978
20984162,5.20210
20984163,4.77002
20984164,4.64500
20984165,4.49196
20984166,4.15198
20984167,6.66500
20984168,4.31202
20984169,4.57065
20984170,3.86500
20984171,3.41333
20984172,3.64500
20984173,3.86286
20984174,2.72000
20984175,4.41277
20984176,4.81285
20984178,3.90500
20984179,5.11500
20984180,4.81000
20984182,3.36333
20984183,4.77927
20984184,8.23000
20984185,7.51667
20984186,7.97750
20984187,7.89500
20984188,5.35732
20984189,7.07000
20984190,7.74250
20984191,5.04000
20984192,6.53250
20984193,8.14250
20984194,8.27000
20984195,6.04000
20984197,7.98500
20984198,7.19078
20984199,7.72667
20984200,6.85000
20984201,8.53695
20984202,10.56500
20984203,6.84465
20984204,10.92000
20984205,10.99250
20984206,6.92750
20984207,6.76500
20984208,6.63000
20984209,7.32500
20984210,7.08250
20984211,3.09500
20984212,3.14500
20984214,6.86000
20984216,4.54000
20984221,9.94142
20984222,12.56000
20984223,7.76800
20989003,-1.74733
20989051,-0.37233
20989052,-0.24953
20989053,-0.27812
20989054,-0.33693
20989056,-0.62165
20989057,-0.52929
20989058,-0.60417
20989059,-0.85714
20989072,-1.64000
20989073,-1.72219
20989074,-1.68333
20989321,-1.99000
20989322,-0.08250
20989323,-1.04500
20989355,-1.91000
20989392,0.47533
20989393,0.50573
20989394,0.52191
20989395,0.69089
20989396,0.70403
20989397,0.86755
20989398,0.94219
20989399,0.90263
20989400,0.95738
20989401,1.04661
20989402,1.22136
20989403,1.27038
20989404,1.11929
20989405,1.10216
20989406,1.09325
20989407,1.15856
20989408,1.30739
20989409,1.16466
20989410,1.26250
20989411,1.23415
20989412,1.17448
20989413,1.39524
20989414,1.12751
20989415,0.95002
20989416,1.07669
20989417,1.12038
20989418,1.09487
20989419,1.09159
20989420,1.38155
20989421,1.45119
20989422,1.45293
20989423,1.67956
20989424,1.60692
20989425,1.69701
20989426,1.53564
20989427,1.66329
20989428,1.63695
20989429,1.53135
20989430,1.54266
20989431,1.45569
20989432,1.22390
20989433,1.41027
20989434,1.58777
20989435,1.59120
20989436,1.83441
20989437,1.83307
20989438,1.74253
20989439,1.73873
20989440,1.80866
20989441,1.97775
20989442,1.98765
20989443,2.07157
20989444,2.27324
20989445,1.88758
20989446,1.57498
20989447,1.96506
20989448,1.97001
20989449,1.51520
20989450,1.62213
20989451,1.54962
20989452,1.54844
20989453,1.51769
20989454,1.62889
20989455,1.63159
20989456,1.61816
20989457,1.55624
20989458,1.62114
20989459,1.62834
20989460,1.54677
20989461,1.52408
20989462,1.50031
20989463,1.21312
20989464,1.24858
20989465,0.99997
20989466,1.10427
20989467,0.95660
20989468,1.05194
20989469,0.78312
20989470,0.71727
20989471,0.92341
20989472,0.77746
20989473,0.79055
20989474,0.84260
20989475,0.95856
20989476,0.95602
20989477,0.78593
20989478,0.82414
20989479,0.84530
20989480,0.98349
20989481,0.85248
20989482,0.93118
20989483,0.88954
20989484,0.80732
20989485,0.78562
20989486,0.77197
20989487,0.71984
20989488,0.71499
20989489,0.70837
20989490,0.82930
20989491,0.91609
20989492,1.22619
20989493,1.09494
20989494,1.08852
20989495,1.08750
20989496,1.14249
20989497,1.21717
20989498,1.22000
20989499,1.30561
20989500,1.47356
20989501,1.38538
20989502,1.35453
20989503,1.55756
20989504,1.62368
20989505,1.69115
20989506,1.60105
20989507,1.59678
20989508,1.78283
20989509,1.78388
